Rayon,Grp de famille,Famille,Sous famille,DT,DR,Magasin,Barcode,Produit,Assort-typo,Nb jours sans ventes,Motif non détention,Stock UG,SMP,VMH mag,VMH nat,CA TTC mag 3 mois,CA TTC moy 3 mois Market,Potentiel gain mensuel
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,PROVENCIA F,FERNEY VOLTAIRE,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,166,Dépicking,30,24,null,6.245342466,null,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,PROVENCIA F,FERNEY VOLTAIRE,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,3,Dépicking,150,36,7,16.004240413,816.48,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245098 - SNACKING SOFTS DRINKS,DTF SUD EST,PROVENCIA F,FERNEY VOLTAIRE,5449000131836,PET 50CL C.COLA S/SUCRE,DPK-1,20,Dépicking,1,1,2.566666667,14.26712963,76.11,266.132279962,88.710759987
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI NORD NORMANDIE,NORD  NORMANDIE R1 I,FERRIERE LA GRANDE,5449000092861,CT 6X25CL COCA COLA VERRE,DPK-2,26,Dépicking,0,2,0.933333333,7.051827957,351.05,578.690108992,192.896702997
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245009 - PUR JUS,DTI NORD NORMANDIE,NORD  NORMANDIE R1 I,FERRIERE LA GRANDE,3270190191537,BRK 4X1L PJ S/PLP ORANG.CRF EX,DPK-2,5,Dépicking,136,40,8.633333333,4.560121766,512.365,397.638870718,132.546290239
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,NOUVELLE-AQUITAINE F,FERRIERES D'AUNIS,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,129,Dépicking,0,1,null,8.476046635,null,1016.227191067,338.742397022
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,NOUVELLE-AQUITAINE F,FERRIERES D'AUNIS,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,21,Dépicking,144,90,1.633333333,6.245342466,886.621,548.245083425,182.748361142
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200004 - VIN SANS INDICATION GEOGR ROSE,DTF GRAND OUEST,CENTRE VDL F,FERRIERES EN GATINAI,3660989155565,5LVIN D'ESPAGNE RS ROSEE OR NM,DPK-1,191,Dépicking,null,1,null,7.954421769,null,916.39375,305.464583333
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,CENTRE VDL F,FERRIERES EN GATINAI,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,1,Dépicking,84,48,4.2,6.245342466,486.098,548.245083425,182.748361142
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200004 - VIN SANS INDICATION GEOGR ROSE,DTF GRAND OUEST,CENTRE VDL F,FERRIERES EN GATINAI,3660989168138,5L VIN AFS CINSAULT RS NM,DPK-1,210,Dépicking,null,1,null,2.144578799,null,266.243567352,88.747855784
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240002 - BIERES DE LUXE,DTF GRAND OUEST,CENTRE VDL F,FERRIERES EN GATINAI,3162330245029,BTE 50CL BIERE SAINT-OMER 8%V,DPK-1,262,Dépicking,null,2,null,21.406672992,null,354.432966605,118.144322202
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,CENTRE VDL F,FERRIERES EN GATINAI,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,34,Dépicking,66,60,null,16.004240413,196.622,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,OCCITANIE F,FIGEAC,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,13,Dépicking,0,18,0.466666667,16.004240413,655.077,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,OCCITANIE F,FIGEAC,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,3,Dépicking,-6,18,2.1,6.245342466,389.668,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF NORD EST,EST F,FISMES,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,60,Dépicking,0,1,null,8.476046635,89.72,1016.227191067,338.742397022
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF NORD EST,EST F,FISMES,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,227,Dépicking,2,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,215,Dépicking,3,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,3245415350075,10LBIB CINS/GREN RS HDC MDD NM,DPK-2,253,Dépicking,null,1,null,1.487453482,null,408.781326203,136.260442068
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,5449000259233,BTE 20X33CL COCA COLA,DPK-2,52,Dépicking,-20,45,null,12.412389066,136.5,2233.460554589,744.48685153
02 - LIQUIDES,210 - MOUSSEUX,210 - MOUSSEUX,210001 - MOUSSEUX BLANCS,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,8006220001669,75 CL PROSECCO DOC MIONETTO,DPK-2,null,Dépicking,null,1,null,4.238580596,null,339.276989305,113.092329768
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,58,Dépicking,0,1,null,8.476046635,22.38,1016.227191067,338.742397022
02 - LIQUIDES,"230 - WHISKIES,ALCOOLS,LIQUEURS,RHUM","230 - WHISKIES,ALCOOLS,LIQUEURS,RHUM",230001 - WHISKIES ET BOURBONS,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,5010106114414,1.5L WHISKY 40%V BALLANTINE'S,DPK-2,134,Dépicking,0,2,null,1.997533811,null,773.117534202,257.705844734
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245009 - PUR JUS,DTF GRAND OUEST,CENTRE VDL F,FLEURY LES AUBRAIS,3270190191537,BRK 4X1L PJ S/PLP ORANG.CRF EX,DPK-2,23,Dépicking,48,3,0.233333333,4.560121766,8.6,397.638870718,132.546290239
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF IDF NORMANDIE,HAUTE-NORMANDIE F,FLEURY S/ANDELLE,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,256,Dépicking,0,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF IDF NORMANDIE,HAUTE-NORMANDIE F,FLEURY S/ANDELLE,5410228203582,12X33CL BIERE BLONDE LEFFE,DPK-1,210,Dépicking,0,24,null,3.11681742,null,559.332915385,186.444305128
02 - LIQUIDES,205 - VINS APPEL.ORIGINE&VINS ETRAN.,205 - VINS APPEL.ORIGINE&VINS ETRAN.,205015 - BOURGOGNE BLANCS,DTF SUD EST,OCCITANIE 3 F,FLORAC,3760165600336,75CL PETIT CHABLIS BL CLOSERIE,DPK-1,null,Dépicking,null,0,null,1.308735332,null,236.854382979,78.951460993
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,OCCITANIE 3 F,FLORAC,5410228230762,6X33CL LEFFE BLONDE BASKET PAC,DPK-1,null,Dépicking,null,6,null,2.823420074,null,285.856888788,95.285629596
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200004 - VIN SANS INDICATION GEOGR ROSE,DTF SUD EST,OCCITANIE 3 F,FLORAC,3660989168138,5L VIN AFS CINSAULT RS NM,DPK-1,null,Dépicking,null,1,null,2.144578799,null,266.243567352,88.747855784
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,OCCITANIE 3 F,FLORAC,3080210004446,BTE 4X50CL BIERE 1664 5.5%V,DPK-1,null,Dépicking,null,4,null,8.252134338,null,530.953628205,176.984542735
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,OCCITANIE 3 F,FLORAC,3291820012930,BTE 50CL RINCE COCHON RGE 7.5%,DPK-1,null,Dépicking,null,2,null,8.494364393,null,257.476580979,85.825526993
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,OCCITANIE 3 F,FLORAC,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,47,Dépicking,468,36,null,16.004240413,35.1,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245098 - SNACKING SOFTS DRINKS,DTF SUD EST,OCCITANIE 3 F,FLORAC,5449000131836,PET 50CL C.COLA S/SUCRE,DPK-1,570,Dépicking,null,3,null,14.26712963,null,266.132279962,88.710759987
02 - LIQUIDES,205 - VINS APPEL.ORIGINE&VINS ETRAN.,205 - VINS APPEL.ORIGINE&VINS ETRAN.,205014 - BORDEAUX ROUGES,DTF SUD EST,OCCITANIE 3 F,FLORAC,3560070570430,75 BORDEAUX RG DISCOUNT NM,DPK-1,null,Dépicking,null,0,null,15.826086957,null,429.518394239,143.17279808
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245098 - SNACKING SOFTS DRINKS,DTF SUD EST,OCCITANIE 3 F,FLORAC,3174780000363,PET 50CL COCA COLA,DPK-1,623,Dépicking,null,5,null,26.47739726,null,560.809888571,186.936629524
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200004 - VIN SANS INDICATION GEOGR ROSE,DTF SUD EST,OCCITANIE 3 F,FLORAC,3660989155565,5LVIN D'ESPAGNE RS ROSEE OR NM,DPK-1,null,Dépicking,null,1,null,7.954421769,null,916.39375,305.464583333
02 - LIQUIDES,220 - APERITIFS,220 - APERITIFS,220004 - APERITIFS A BASE DE VIN BLANC,DTF SUD EST,OCCITANIE 3 F,FLORAC,3560070287154,"BLE 1L ABV BLC14,4% BALLIAN PP",DPK-1,null,Dépicking,null,2,null,3.179792561,null,155.723498973,51.907832991
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,OCCITANIE 3 F,FLORAC,5449000267412,COCA COLA PET 1.25L CT,DPK-1,2,Dépicking,-1042,10,17.966666667,168.261717352,404.22,4035.469252904,1345.156417635
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTF SUD EST,OCCITANIE 3 F,FLORAC,3660989089976,5L BIB MEDITERR RS F. ST ANDRE,DPK-1,647,Dépicking,null,1,null,2.372404372,null,386.683090808,128.894363603
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,OCCITANIE F,FONSORBES,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,12,Dépicking,180,102,1.4,6.245342466,815.105,548.245083425,182.748361142
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240002 - BIERES DE LUXE,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,3080216017785,BTE 50CL BLOND KRONENBOURG 7.2,DPK-1,226,Dépicking,0,24,null,21.6003961,null,375.314531646,125.104843882
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,5410228203582,12X33CL BIERE BLONDE LEFFE,DPK-1,219,Dépicking,0,12,null,3.11681742,null,559.332915385,186.444305128
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,3080216050652,12X25CL GRIMBERGEN B,DPK-1,44,Dépicking,0,24,null,3.657849462,205.59,505.14447482,168.381491607
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,3119780259106,BLE 12X33CL BIERE 5D HEINEKEN,DPK-1,66,Dépicking,0,5,null,2.526666667,257.8,730.689056497,243.563018832
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200007 - VIN SANS INDICATION GEOG BLANC,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,3245415560795,5L BIB VUE BL BEAUMANOIR NM,DPK-1,null,Dépicking,0,1,null,2.543759513,null,313.679736559,104.559912186
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,BOURGOGNE  FC F,FONTAINES S/SAON ROY,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,3,Dépicking,90,30,3.733333333,16.004240413,267.933,1912.549336585,637.516445528
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTI IDF OUEST,IDF OUEST R1 I,FONTENAY AUX ROSES,3245415350075,10LBIB CINS/GREN RS HDC MDD NM,DPK-2,507,Dépicking,0,2,null,1.487453482,null,408.781326203,136.260442068
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF NORD EST,PICARDIE F,FORGES LES EAUX,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,49,Dépicking,0,1,null,8.476046635,77.53,1016.227191067,338.742397022
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTF NORD EST,PICARDIE F,FORGES LES EAUX,3245415563789,5L IGP OC RSE SYRAH HDC NM,DPK-2,11,Dépicking,4,1,0.233333333,2.433074266,14.59,374.691503563,124.897167854
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTF NORD EST,PICARDIE F,FORGES LES EAUX,3245415350075,10LBIB CINS/GREN RS HDC MDD NM,DPK-2,199,Dépicking,null,0,null,1.487453482,null,408.781326203,136.260442068
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF NORD EST,PICARDIE F,FORGES LES EAUX,3080216054230,"BLE 12X25CL 1664 5,5%",DPK-1,52,Dépicking,0,4,null,7.02919311,190.67,745.346734052,248.448911351
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,5410228203582,12X33CL BIERE BLONDE LEFFE,DPK-1,215,Dépicking,12,12,null,3.11681742,null,559.332915385,186.444305128
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,5449000259233,BTE 20X33CL COCA COLA,DPK-2,71,Dépicking,0,60,null,12.412389066,27.38,2233.460554589,744.48685153
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,257,Dépicking,null,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,5410228280538,20X25CL LEFFE BLONDE 6.6O,DPK-1,149,Dépicking,2,1,null,5.202372035,null,1240.932398892,413.644132964
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,70,Dépicking,0,1,null,8.476046635,22.38,1016.227191067,338.742397022
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTF GRAND OUEST,IVL / MAYENNE F,FOUGERES -EUROPE,3119780255351,20X25CL PELFORTH BLONDE,DPK-1,null,Dépicking,null,1,null,3.2928,null,492.048263388,164.016087796
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF NORD EST,EST F,FRAIZE,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,260,Dépicking,null,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,210 - MOUSSEUX,210 - MOUSSEUX,210001 - MOUSSEUX BLANCS,DTF IDF NORMANDIE,YVELINES F,FRENEUSE,8052783850725,75CL SIGNORE G. PROSECCO BLC,DPK-2,72,Dépicking,0,1,null,2.892650919,13.5,229.980042596,76.660014199
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240002 - BIERES DE LUXE,DTF NORD EST,NORD 2 F,FRESNOY LE GRAND,8714800038669,BTE 50CL 8.6 ORIGINAL 8.6%,DPK-1,1,Dépicking,-196,40,39.2,55.230732436,888.85,1096.436539013,365.478846338
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF NORD EST,NORD F,FREVENT -FERRY,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,39,Dépicking,12,54,null,6.245342466,69.6,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245008 - NECTARS,DTF NORD EST,NORD F,FREVENT -FERRY,3560070275328,PET 1L PJ MULTIFRUITS CRF EXTR,DPK-1,1,Dépicking,72,6,28.233333333,17.842432432,399.14,331.393419499,110.464473166
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF NORD EST,NORD F,FREVENT -FERRY,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,675,Dépicking,0,1,null,8.476046635,null,1016.227191067,338.742397022
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,RHONE ALPES F,FROGES,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,2,Dépicking,72,6,18.2,16.004240413,2146.7,1912.549336585,637.516445528
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF SUD EST,RHONE ALPES F,FROGES,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,177,Dépicking,0,1,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,RHONE ALPES F,FROGES,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,3,Dépicking,36,2,3.966666667,6.245342466,698.666,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,SUD OUEST F,FROUZINS,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,1,Dépicking,144,90,7.233333333,16.004240413,1994.884,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF GRAND OUEST,SUD OUEST F,FROUZINS,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,3,Dépicking,138,54,4.433333333,6.245342466,904.8,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI NORD NORMANDIE,NORD  NORMANDIE R4 I,FRUGES -3 MOULINS,5449000259240,BTE 20X33CL COCA COLA ZERO,DPK-3,47,Dépicking,0,40,null,8.476046635,223.031,1016.227191067,338.742397022
02 - LIQUIDES,240 - BIERES ET CIDRES,240 - BIERES ET CIDRES,240003 - BIERES SPECIALES,DTI NORD NORMANDIE,NORD  NORMANDIE R4 I,FRUGES -3 MOULINS,3119780255351,20X25CL PELFORTH BLONDE,DPK-1,428,Dépicking,0,8,null,3.2928,null,492.048263388,164.016087796
02 - LIQUIDES,210 - MOUSSEUX,210 - MOUSSEUX,210001 - MOUSSEUX BLANCS,DTF NORD EST,NORD 2 F,FUMAY,8006220001669,75 CL PROSECCO DOC MIONETTO,DPK-2,205,Dépicking,0,1,null,4.238580596,null,339.276989305,113.092329768
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI EST CENTRE,EST CENTRE R1 I,GANNAT,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,13,Dépicking,54,36,1.633333333,6.245342466,233.2,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI EST CENTRE,EST CENTRE R1 I,GANNAT,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,1,Dépicking,174,72,11.433333333,16.004240413,1541.11,1912.549336585,637.516445528
02 - LIQUIDES,200 - VINS DE TABLE,200 - VIN AVEC/SANS INDICATION GEOGR,200005 - INDICATION GEOGR PROTEGE ROSE,DTF IDF NORMANDIE,PARIS SUD F,GARCHES,3245415350075,10LBIB CINS/GREN RS HDC MDD NM,DPK-2,111,Dépicking,3,1,null,1.487453482,null,408.781326203,136.260442068
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI PACA,PACA R1 I,GARDANNE PAYANNET,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,9,Dépicking,78,150,10.966666667,6.245342466,1321.116,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTI PACA,PACA R1 I,GARDANNE PAYANNET,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,67,Dépicking,0,396,null,16.004240413,1139.564,1912.549336585,637.516445528
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,RHONE ALPES F,GENAS,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,1,Dépicking,186,72,12.133333333,6.245342466,1127.977,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,RHONE ALPES F,GENAS,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,2,Dépicking,252,72,21.7,16.004240413,3392.844,1912.549336585,637.516445528
02 - LIQUIDES,235 - EAUX,235 - EAUX,235001 - EAUX DE TABLE PLATES,DTF SUD EST,RHONE ALPES F,GENAS,3254381055501,BID 8L CRISTALINE EAU SOURCE,DPK-2,227,Dépicking,null,3,null,12.307560137,null,347.037481431,115.679160477
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245098 - SNACKING SOFTS DRINKS,DTF SUD EST,OCCITANIE 3 F,GENERAC,5449000131836,PET 50CL C.COLA S/SUCRE,DPK-1,12,Dépicking,-7,3,3.5,14.26712963,33.54,266.132279962,88.710759987
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,OCCITANIE 3 F,GENERAC,5449000138514,PET 1.25LX6 CT COCA COLA ZERO,DPK-2,56,Dépicking,6,6,null,6.245342466,8.1,548.245083425,182.748361142
02 - LIQUIDES,"245 - SODAS,BOISS.FRUITS&JUS FRUITS","245 - SODAS,BOISS.FRUITS&JUS FRUITS",245002 - COLAS,DTF SUD EST,OCCITANIE 3 F,GENERAC,5449000267467,PET 1.25LX6 COCA COLA,DPK-1,84,Dépicking,0,6,null,16.004240413,170.1,1912.549336585,637.516445528
